# =============================================
# POPULATIONS
# =============================================
# Q 2.5526 
# s 0.637 
# g 1.05 
# k1 0.4 ± 0.005 
# k2 0.1375 ± 0.005 
# R 0.3183098861837907
# maximal time 8.0 
# 20 independent populations 
# =============================================
# bud	Pinit	±	Dinit	±	stats(6)
25.0000	0.4732	0.0341	0.4450	0.0888	0.0000	14.2500	21.0000	29.2500	45.0000	19.9500	-Inf	0.3286	0.3806	0.4220	0.4758	-Inf
26.0000	0.4730	0.0346	0.4455	0.0851	0.0000	0.0000	18.0000	29.2500	39.0000	16.0500	-Inf	-Inf	0.3605	0.4220	0.4579	-Inf
27.0000	0.4726	0.0323	0.4465	0.0863	0.0000	0.0000	16.0000	21.5000	40.0000	14.0000	-Inf	-Inf	0.3466	0.3834	0.4611	-Inf
28.0000	0.4720	0.0342	0.4482	0.0851	0.0000	0.0000	0.0000	22.7500	39.0000	11.1000	-Inf	-Inf	-Inf	0.3896	0.4579	-Inf
29.0000	0.4719	0.0305	0.4486	0.0810	0.0000	0.0000	16.0000	21.2500	42.0000	15.1500	-Inf	-Inf	0.3466	0.3820	0.4672	-Inf
30.0000	0.4708	0.0305	0.4514	0.0850	0.0000	0.0000	17.5000	25.0000	45.0000	15.4000	-Inf	-Inf	0.3565	0.4021	0.4758	-Inf
31.0000	0.4713	0.0230	0.4501	0.0796	0.0000	0.0000	18.0000	22.2500	47.0000	14.7000	-Inf	-Inf	0.3605	0.3878	0.4813	-Inf
32.0000	0.4693	0.0296	0.4555	0.0869	0.0000	0.0000	16.0000	29.5000	43.0000	16.0000	-Inf	-Inf	0.3466	0.4230	0.4702	-Inf
33.0000	0.4724	0.0231	0.4471	0.0715	0.0000	0.0000	10.5000	29.2500	39.0000	14.9000	-Inf	-Inf	-Inf	0.4220	0.4579	-Inf
34.0000	0.4708	0.0267	0.4515	0.0833	0.0000	0.0000	15.5000	20.2500	32.0000	11.8000	-Inf	-Inf	0.3425	0.3760	0.4332	-Inf
